food_name,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron,vitamin_c,category,source,protein_ratio,carb_ratio,fat_ratio,protein_fat_ratio,calorie_class,category_encoded
fish curry (rohu),110.0,9.0,4.0,6.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.4737,0.2105,0.3158,1.4754,1.0,3
rajma masala,100.0,4.0,15.0,3.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1818,0.6818,0.1364,1.2903,0.0,3
medu vada,180.0,5.0,25.0,8.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1316,0.6579,0.2105,0.6173,1.0,3
aloo paratha,233.33,5.0,33.33,10.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1035,0.6896,0.2069,0.495,2.0,3
paratha (plain),275.0,6.25,37.5,11.25,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1136,0.6818,0.2045,0.5507,2.0,3
dosa (plain),160.0,4.0,30.0,2.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1111,0.8333,0.0556,1.9048,1.0,3
prawn curry,125.0,9.0,5.0,7.5,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.4186,0.2326,0.3488,1.1842,1.0,3
chana chaat,133.33,4.67,20.0,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.1629,0.6976,0.1395,1.139,1.0,2
rasam,40.0,1.0,7.5,1.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1053,0.7895,0.1053,0.9091,0.0,3
vegetable biryani,120.0,3.2,20.0,3.2,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1212,0.7576,0.1212,0.9697,1.0,3
tamarind chutney,200.0,1.67,50.0,1.67,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.0313,0.9374,0.0313,0.9435,1.0,2
mint chutney,133.33,3.33,16.67,6.67,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.1249,0.625,0.2501,0.4919,1.0,2
bhindi masala,90.0,2.0,10.0,5.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1176,0.5882,0.2941,0.3922,0.0,3
vegetable korma,110.0,3.0,12.5,6.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1395,0.5814,0.2791,0.4918,1.0,3
raita,80.0,3.0,10.0,3.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1875,0.625,0.1875,0.9677,0.0,3
papad,333.33,13.33,40.0,13.33,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.2,0.6001,0.2,0.9926,2.0,2
biryani masala,300.0,10.0,60.0,10.0,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.125,0.75,0.125,0.9901,2.0,2
palak dal,90.0,4.0,10.0,4.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.2222,0.5556,0.2222,0.9756,0.0,3
coconut chutney,200.0,3.33,16.67,16.67,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.0908,0.4546,0.4546,0.1986,1.0,2
masala chai,66.67,1.33,10.0,2.67,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.095,0.7143,0.1907,0.4801,0.0,2
lassi,75.0,2.0,10.0,3.0,1.44,3.0,116.38,40.11,0.9,6.0,Snacks,nutrition_dataset,0.1333,0.6667,0.2,0.6452,0.0,2
fish fry (pomfret),220.0,18.0,5.0,14.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.4865,0.1351,0.3784,1.2766,2.0,3
butter naan,350.0,7.0,50.0,12.0,1.44,3.0,116.38,40.11,0.9,6.0,Veg,nutrition_dataset,0.1014,0.7246,0.1739,0.5785,2.0,3
